"source","size_bytes","modified","sha256","profile","target","audit_status","state","run_id"
"research/assets/07_AI_fuer_Marketing/AI_Strategy_Frameworks/Post_campaign Debrief/20250419_Marketing Campaign Debriefing Frameworks Explained_gemini.docx","6220869","2025-04-20T22:48:12","fc0bbbb1b39341619ad805db4b04c865e2e32ad9340effc9be65f43bb03f433c","2026-07-16.1","wiki/_extractions/research/assets/07_AI_fuer_Marketing/AI_Strategy_Frameworks/Post_campaign Debrief/20250419_marketing-campaign-debriefing-frameworks-explained_gemini.docx.md","ok","green","20260716-184548-695-af09e998"
"research/assets/07_AI_fuer_Marketing/AI_Writing_und_Style/AI_Writing_Guide_Summit/20250307_AI writing guide_AI summit.pdf","14977439","2025-03-07T00:00:38","dc0c3db5e0ca0473bf8a3fbe7bd0fd3f691744ccc71dc52c55c49b60b790bba4","2026-07-16.1","wiki/_extractions/research/assets/07_AI_fuer_Marketing/AI_Writing_und_Style/AI_Writing_Guide_Summit/20250307_ai-writing-guide_ai-summit.pdf.md","deferred-ocr","amber","20260716-184548-695-af09e998"
"research/assets/07_AI_fuer_Marketing/AI_Writing_und_Style/Audience_Style_Guide/2024_Audience Style Guide_Kiran.pdf","45035","2025-01-13T22:59:07","d273e54a1cf12e17e27b26d92e4d14eac3daf0d1c0e4b14204ebf82ec908408c","2026-07-16.1","wiki/_extractions/research/assets/07_AI_fuer_Marketing/AI_Writing_und_Style/Audience_Style_Guide/2024_audience-style-guide_kiran.pdf.md","ok","green","20260716-184548-695-af09e998"
"research/assets/07_AI_fuer_Marketing/AI_Writing_und_Style/Writing_Guide_Attributes/20250331_LLM writing Guide_attributes.docx","53572","2025-03-31T18:38:12","2319a346512b39faab4ac56d641bf51b4a53a1dd87c9dee0a16eee3ae838e669","2026-07-16.1","wiki/_extractions/research/assets/07_AI_fuer_Marketing/AI_Writing_und_Style/Writing_Guide_Attributes/20250331_llm-writing-guide_attributes.docx.md","ok","green","20260716-184548-695-af09e998"
"research/assets/07_AI_fuer_Marketing/AI_Writing_und_Style/Writing_Style_Templates/20241023_The Definitive Guide to LLM Writing 2.docx","48678","2024-10-22T13:55:04","6ecf310d7442e8d3080ff3ba0d171365c9f2b28c7efca24670384422d06958c8","2026-07-16.1","wiki/_extractions/research/assets/07_AI_fuer_Marketing/AI_Writing_und_Style/Writing_Style_Templates/20241023_the-definitive-guide-to-llm-writing-2.docx.md","ok","green","20260716-184548-695-af09e998"
"research/assets/07_AI_fuer_Marketing/AI_Writing_und_Style/Writing_Style_Templates/20241023_The Definitive Guide to LLM Writing 3.docx","42490","2024-10-22T23:59:10","2066b6d0818fb1bbee56fd8f7bfe1565cf6512007c0ffe9e8b12af189c0c1015","2026-07-16.1","wiki/_extractions/research/assets/07_AI_fuer_Marketing/AI_Writing_und_Style/Writing_Style_Templates/20241023_the-definitive-guide-to-llm-writing-3.docx.md","ok","green","20260716-184548-695-af09e998"
"research/assets/07_AI_fuer_Marketing/AI_Writing_und_Style/Writing_Style_Templates/20241023_The Definitive Guide to LLM Writing.docx","52141","2024-10-22T12:44:55","8ddee462ca33080fc5cef58f20a534caeafe7473cbe2a9d05129c787bdec0f56","2026-07-16.1","wiki/_extractions/research/assets/07_AI_fuer_Marketing/AI_Writing_und_Style/Writing_Style_Templates/20241023_the-definitive-guide-to-llm-writing.docx.md","ok","green","20260716-184548-695-af09e998"
"research/assets/07_AI_fuer_Marketing/AI_Writing_und_Style/Writing_Style_Templates/20241023_The Definitive Guide to LLM Writing_internal communication.docx","24611","2024-10-23T00:21:44","d385f570a70b6a8de5dcc92f90b4ee1ac19542e50b1f24a9f938d20a43175eeb","2026-07-16.1","wiki/_extractions/research/assets/07_AI_fuer_Marketing/AI_Writing_und_Style/Writing_Style_Templates/20241023_the-definitive-guide-to-llm-writing_internal-communication.docx.md","ok","green","20260716-184548-695-af09e998"
"research/assets/07_AI_fuer_Marketing/AI_Writing_und_Style/Writing_Style_Templates/20241023_The Definitive Guide to LLM Writing_internal communication2.docx","27269","2024-10-23T00:25:53","57fe408bbfa6d4f016617c788afc170470843741e9a049e4c053274d2ab1a5a8","2026-07-16.1","wiki/_extractions/research/assets/07_AI_fuer_Marketing/AI_Writing_und_Style/Writing_Style_Templates/20241023_the-definitive-guide-to-llm-writing_internal-communication2.docx.md","ok","green","20260716-184548-695-af09e998"
"research/assets/07_AI_fuer_Marketing/AI_Writing_und_Style/Writing_Style_Templates/20241023_The Definitive Guide to LLM Writing_Marketing.docx","24069","2024-10-23T00:11:15","d80bf9c6cb5a26de17ae43077e69a4b75c89e18d6185b0436edc41ac1d1658e4","2026-07-16.1","wiki/_extractions/research/assets/07_AI_fuer_Marketing/AI_Writing_und_Style/Writing_Style_Templates/20241023_the-definitive-guide-to-llm-writing_marketing.docx.md","ok","green","20260716-184548-695-af09e998"
"research/assets/07_AI_fuer_Marketing/AI_Writing_und_Style/Writing_Style_Templates/202504_Empathy writing ebook.pdf","17335930","2025-04-10T19:37:50","51b43ffae70582a5ea6b167930986ace73964baa5da777bfa6cdcd9a093aaf8c","2026-07-16.1","wiki/_extractions/research/assets/07_AI_fuer_Marketing/AI_Writing_und_Style/Writing_Style_Templates/202504_empathy-writing-ebook.pdf.md","ok","green","20260716-184548-695-af09e998"
"research/assets/07_AI_fuer_Marketing/AI_Writing_und_Style/Writing_Style_Templates/Kiran´s writing style/202412_Kiran_Writing guide based on Packy´s blog.docx","22602","2024-12-23T16:44:11","e8b6a22b9c4d51f6cfaf2d691e766bf6374d44834e4060ee7bff250ceaf3d567","2026-07-16.1","wiki/_extractions/research/assets/07_AI_fuer_Marketing/AI_Writing_und_Style/Writing_Style_Templates/Kiran´s writing style/202412_kiran_writing-guide-based-on-packy-s-blog.docx.md","ok","green","20260716-184548-695-af09e998"
"research/assets/07_AI_fuer_Marketing/AI_Writing_und_Style/Writing_Style_Templates/Kiran´s writing style/202412_Kiran_Writing guides.docx","16243","2024-12-23T16:17:15","4f6a31a7ad55144f34a99fde29aa0faa69e0c041e3fd085eee35d8f8eeea93b8","2026-07-16.1","wiki/_extractions/research/assets/07_AI_fuer_Marketing/AI_Writing_und_Style/Writing_Style_Templates/Kiran´s writing style/202412_kiran_writing-guides.docx.md","ok","green","20260716-184548-695-af09e998"
"research/assets/07_AI_fuer_Marketing/AI_Writing_und_Style/Writing_Style_Templates/Prompt/20241023_Writing_style_prompt.docx","17824","2024-10-23T00:34:56","ee17c2a0d6ae75537fb50591a7634db7b06f891c78ed7506e33b6fabff032ab9","2026-07-16.1","wiki/_extractions/research/assets/07_AI_fuer_Marketing/AI_Writing_und_Style/Writing_Style_Templates/Prompt/20241023_writing_style_prompt.docx.md","ok","green","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/0. Custom GPT content/202501/20240202_DB Schenker – Strategic Content Pillars.pdf","160510","2025-02-07T23:13:59","e4ec46df9a3a65bdcbabb04d84a5096e98de45afbf42f1922c38f67d05438557","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/0. Custom GPT content/202501/20240202_db-schenker-strategic-content-pillars.pdf.md","deferred-ocr","amber","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/0. Custom GPT content/202501/20240220_PDF_Marketing Planning_AIR.pdf","464084","2024-10-13T23:20:11","130b94a8acfd5a58614c88ec2e8a75afc4bca9fc3d34671a4c17afae276533cb","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/0. Custom GPT content/202501/20240220_pdf_marketing-planning_air.pdf.md","ok","green","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/0. Custom GPT content/202501/20240220_PDF_Marketing Planning_CONTRACT LOGISTIC.pdf","433110","2024-10-13T23:18:59","553b3ba0f27b219551ea21abe76b35064f16e3569cfe02de96b02ca242174855","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/0. Custom GPT content/202501/20240220_pdf_marketing-planning_contract-logistic.pdf.md","ok","green","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/0. Custom GPT content/202501/20240220_PDF_Marketing Planning_LAND.pdf","456990","2024-10-13T23:20:37","3163db66aa44130d10d8aaee8cfa94c1118331da3fbb1d64be70df996d3d34d9","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/0. Custom GPT content/202501/20240220_pdf_marketing-planning_land.pdf.md","ok","green","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/0. Custom GPT content/202501/20240220_PDF_Marketing Planning_OCEAN.pdf","428060","2024-10-13T23:20:53","407010ee070bd28f0350efb4dbd222b4c4e45ef30ee3a5d1e642c653057fcfcd","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/0. Custom GPT content/202501/20240220_pdf_marketing-planning_ocean.pdf.md","ok","green","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/0. Custom GPT content/202501/20240403_Job roles_content pillar analysis.pdf","805949","2025-02-07T22:59:17","273b9a525dafbd80006a663b8651f7241fe4a02db67ea7c6e7eaaee7378687d3","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/0. Custom GPT content/202501/20240403_job-roles_content-pillar-analysis.pdf.md","review","amber","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/0. Custom GPT content/202501/20241007_final_Deep Dives_Key Challenges shaping Supply Chain.pdf","231745","2025-02-07T22:55:09","e9cf1ddd796075661e86083248c4cfe4d0b9ea421fac0d8610193059792dd1be","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/0. Custom GPT content/202501/20241007_final_deep-dives_key-challenges-shaping-supply-chain.pdf.md","ok","green","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/0. Custom GPT content/202501/20241007_SMB_MM_E_Role Analysis of a Logistic Manager.pdf","222309","2025-02-07T22:52:28","d3e6b5b4b78f0948b936adbbbc1776540ba58af53c20ab833508d340e60aed6d","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/0. Custom GPT content/202501/20241007_smb_mm_e_role-analysis-of-a-logistic-manager.pdf.md","ok","green","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/0. Custom GPT content/202501/Box Model.pdf","172379","2025-02-07T23:16:27","1c7261e7c3e959c7be1375fb8f859e8953e2e90c2523c13e2099744d15a2837e","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/0. Custom GPT content/202501/box-model.pdf.md","ok","green","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/0. Custom GPT content/202501/DB Schenker Land Freight Buyer Persona_FINAL – Kopie.pdf","1339624","2024-10-08T12:44:42","1a5cce4fad5936d221557a9b9ad4c3787e47762664242d626a89729d21cdb182","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/0. Custom GPT content/202501/db-schenker-land-freight-buyer-persona_final-kopie.pdf.md","ok","green","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/0. Custom GPT content/202501/Rolf summary of UK_PL workshop.pdf","248523","2024-12-23T23:31:40","904b94be2b8873a3cd44ea55c90ac0ab958a4d648064aea3c96e984a9b503f8a","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/0. Custom GPT content/202501/rolf-summary-of-uk_pl-workshop.pdf.md","ok","green","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/0. Custom GPT content/202501/Summary – workshops Lead Generation.pptx","3000500","2025-02-07T23:00:50","8e1689ba615276e76910c8c0ef816f9774785176c99b4190dbc00481687d247c","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/0. Custom GPT content/202501/summary-workshops-lead-generation.pptx.md","ok","green","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/1. Präsentationen/20240403_Customer Journey_Job tiles and roles.pptx","10484631","2024-04-24T16:32:06","021d22e16b831081118c8dc6831727ee31dbfc2c829f4d0501ddd64535d8eba9","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/1. Präsentationen/20240403_customer-journey_job-tiles-and-roles.pptx.md","review","amber","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/1. Präsentationen/cut outs/20240403_Job tiles and roles_working paper.pptx","10126749","2024-05-14T11:56:00","8a6a6518061ab9e18f332418d6466f451a57ed0690c96e10eade403b380e536e","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/1. Präsentationen/cut outs/20240403_job-tiles-and-roles_working-paper.pptx.md","review","amber","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/1. Präsentationen/Example Reports AI analysis/OneDrive_2024-12-22.zip","19343105","2024-12-22T23:34:51","bbcda07e2c0b14271e8ca829782a21478dac745063e55e9560cb376ea2337bbc","2026-07-16.1","","","archive","20260807-234934-456-bd4b7f6e"
"research/assets/11_Markets/2025_market/1. Präsentationen/Example Reports AI analysis/OneDrive_2024-12-22/AI Research and Analysis/BU Marketing Plan/20240220_Marketing Planning_LAND.pptx","835316","2024-12-22T22:34:00","3b27b00b40d600d4bfc671d471aaf96bf54a732e7d8a23b0e1a1846926c49b3e","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/1. Präsentationen/Example Reports AI analysis/OneDrive_2024-12-22/AI Research and Analysis/BU Marketing Plan/20240220_marketing-planning_land.pptx.md","ok","green","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/1. Präsentationen/Example Reports AI analysis/OneDrive_2024-12-22/AI Research and Analysis/Content Pillar/20240202_DB Schenker – Strategic Content Pillars.pptx","982760","2024-12-22T22:34:00","590304cac6d33837c1b66d4deac803ae260c32bca629caba5497116ee14bf06c","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/1. Präsentationen/Example Reports AI analysis/OneDrive_2024-12-22/AI Research and Analysis/Content Pillar/20240202_db-schenker-strategic-content-pillars.pptx.md","review","amber","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/1. Präsentationen/Example Reports AI analysis/OneDrive_2024-12-22/AI Research and Analysis/Customer Analysis/20240403_Buying Center_Job roles Analysis.pptx","1148098","2025-06-27T22:51:54","ade30a8287a1c381798d55ed979a73cf4ebd966c7a29c3742f8a958166bfb570","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/1. Präsentationen/Example Reports AI analysis/OneDrive_2024-12-22/AI Research and Analysis/Customer Analysis/20240403_buying-center_job-roles-analysis.pptx.md","review","amber","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/1. Präsentationen/Example Reports AI analysis/OneDrive_2024-12-22/AI Research and Analysis/Customer Analysis/20240403_Needs and painpoint supplychain manager.pptx","1348500","2024-12-22T22:34:00","2a1e3711581cf8c7e920d7310d83660d5344a3358d76ca70be1e7463525dd969","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/1. Präsentationen/Example Reports AI analysis/OneDrive_2024-12-22/AI Research and Analysis/Customer Analysis/20240403_needs-and-painpoint-supplychain-manager.pptx.md","review","amber","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/1. Präsentationen/Example Reports AI analysis/OneDrive_2024-12-22/AI Research and Analysis/Customer Journey/20240403_Customer Journey_Enterprise customer.pptx","820347","2024-12-22T22:34:00","dcfa740e18c9b12ee26dac7bd8e115159573f7666133d7a07531e81348f40b44","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/1. Präsentationen/Example Reports AI analysis/OneDrive_2024-12-22/AI Research and Analysis/Customer Journey/20240403_customer-journey_enterprise-customer.pptx.md","ok","green","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/1. Präsentationen/Example Reports AI analysis/OneDrive_2024-12-22/AI Research and Analysis/Customer Journey/20240403_Customer Journey_Personas.pptx","10441128","2024-12-22T22:34:00","1b673d72e93cb54c542451df3054773273e2332bfa37e26beab09654cd941c9a","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/1. Präsentationen/Example Reports AI analysis/OneDrive_2024-12-22/AI Research and Analysis/Customer Journey/20240403_customer-journey_personas.pptx.md","review","amber","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/1. Präsentationen/Example Reports AI analysis/OneDrive_2024-12-22/AI Research and Analysis/Market and Customer Analysis/BU LAND/20240220_Market analysis.pptx","823082","2024-12-22T22:34:00","fc3b5e9e04d5434fed681a129f4b946123a688659e5e271e05a78793570e549e","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/1. Präsentationen/Example Reports AI analysis/OneDrive_2024-12-22/AI Research and Analysis/Market and Customer Analysis/BU LAND/20240220_market-analysis.pptx.md","ok","green","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/1. Präsentationen/Example Reports AI analysis/OneDrive_2024-12-22/AI Research and Analysis/Market and Customer Analysis/BU LAND/20240402_Market Report.pptx","1068287","2024-12-22T22:34:00","1b173df16a6e11b4428de4ecada36e825fc3b473e26ba783808310513056f32c","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/1. Präsentationen/Example Reports AI analysis/OneDrive_2024-12-22/AI Research and Analysis/Market and Customer Analysis/BU LAND/20240402_market-report.pptx.md","ok","green","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/1. Präsentationen/Example Reports AI analysis/OneDrive_2024-12-22/AI Research and Analysis/Missions/Cusomts Campaign/20240815_BU debrief_customs campaign.docx","27595","2024-12-22T22:34:00","8227c9ca44015616b215ea2426c1a67c36efa544d27b19f92f979eaf2bd04e46","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/1. Präsentationen/Example Reports AI analysis/OneDrive_2024-12-22/AI Research and Analysis/Missions/Cusomts Campaign/20240815_bu-debrief_customs-campaign.docx.md","ok","green","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/1. Präsentationen/Example Reports AI analysis/OneDrive_2024-12-22/AI Research and Analysis/Missions/Cusomts Campaign/20240909_Media Brief_customs campaign.docx","58275","2024-12-22T22:34:00","1a4c1e41d31e26d2aefc5a7ba44cf80192391bdfae1b88321a322f5145c3c507","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/1. Präsentationen/Example Reports AI analysis/OneDrive_2024-12-22/AI Research and Analysis/Missions/Cusomts Campaign/20240909_media-brief_customs-campaign.docx.md","ok","green","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/1. Präsentationen/Example Reports AI analysis/OneDrive_2024-12-22/AI Research and Analysis/Missions/eService/20231127_eService landingpage concept.docx","38184","2024-12-22T22:34:00","41455b7e5495122d5240dc19ead5dbb90ddd33bb2a175e9f8f6545e698ea042c","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/1. Präsentationen/Example Reports AI analysis/OneDrive_2024-12-22/AI Research and Analysis/Missions/eService/20231127_eservice-landingpage-concept.docx.md","ok","green","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/1. Präsentationen/Example Reports AI analysis/OneDrive_2024-12-22/AI Research and Analysis/Missions/eService/eService Landing page.pptx","829050","2024-12-22T22:34:00","88503e656fedb24537d1d7377928ff1055ac67808715c88e82dc146958999f04","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/1. Präsentationen/Example Reports AI analysis/OneDrive_2024-12-22/AI Research and Analysis/Missions/eService/eservice-landing-page.pptx.md","ok","green","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/2025_Analytic project/Market and Trend Anaylsis/20250802_LAND_ Logistics Market Classification-gemini.docx","6237980","2025-08-02T01:55:43","e225361bf6f69a737400c0e557d8fee912d53255750815c21703be14e115e672","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/2025_Analytic project/Market and Trend Anaylsis/20250802_land_-logistics-market-classification-gemini.docx.md","ok","green","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/2025_Analytic project/Market and Trend Anaylsis/20250802_LAND_ Logistics Market Classification-gemini.pdf","325147","2025-08-02T01:55:44","2ad488cd7e16c35bb6586ebbdb66741bb8a9fe245a75a1eb4c8bc7bd82fed0b7","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/2025_Analytic project/Market and Trend Anaylsis/20250802_land_-logistics-market-classification-gemini.pdf.md","ok","green","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/2025_Analytic project/Market and Trend Anaylsis/20250802_Logistics Market Service Classification_gemini.docx","6252731","2025-08-02T01:51:27","b25fc4816ff79364243e64fe208ba27a2cd0bd34420b63040ff527ee2d20671b","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/2025_Analytic project/Market and Trend Anaylsis/20250802_logistics-market-service-classification_gemini.docx.md","ok","green","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/2025_Analytic project/Market and Trend Anaylsis/20250802_Logistics Market Service Classification_gemini.pdf","414732","2025-08-02T01:51:32","c728e5d0292effd4e3a38d0ac8d4232ca6319df1a3c5950b2b0db2004d0fa05e","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/2025_Analytic project/Market and Trend Anaylsis/20250802_logistics-market-service-classification_gemini.pdf.md","ok","green","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/2025_Analytic project/Market and Trend Anaylsis/20250803_AIR_Logistics Market Classification_gemini.docx","6230013","2025-08-02T22:53:22","4385683f7c4aa35ccf65e18cd1920e425fd832b5701bc1be3c2235a7c45a9fac","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/2025_Analytic project/Market and Trend Anaylsis/20250803_air_logistics-market-classification_gemini.docx.md","ok","green","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/2025_Analytic project/Market and Trend Anaylsis/20250803_AIR_Logistics Market Classification_gemini.pdf","281545","2025-08-02T22:53:25","5278dc6c72f2073a154dbf4f1ed59201fd3d3928e10e98f2e3a83210ffb675a3","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/2025_Analytic project/Market and Trend Anaylsis/20250803_air_logistics-market-classification_gemini.pdf.md","ok","green","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/2025_Analytic project/Market and Trend Anaylsis/20250803_CONTRACT LOGISTICS_Market Classification Analysis_Gemini.docx","6236545","2025-08-03T22:05:20","d92979046d0457c10bb9a552ad7320bb24c237cf449ea591125fdf9b713d880c","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/2025_Analytic project/Market and Trend Anaylsis/20250803_contract-logistics_market-classification-analysis_gemini.docx.md","ok","green","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/2025_Analytic project/Market and Trend Anaylsis/20250803_Prompt_classification.docx","13973","2025-08-02T22:30:02","7576e12c344502203486d329c98a094a3c2e4029af7a1da9001c6c0419c64de0","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/2025_Analytic project/Market and Trend Anaylsis/20250803_prompt_classification.docx.md","review","amber","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/5. Product/1. BU OCEAN/202411_Global Ocean Products.pptx","14867185","2025-02-14T22:38:09","f328218bb87fb720064882f8844b2635a8700b532323f95fbbfa606e7789c896","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/5. Product/1. BU OCEAN/202411_global-ocean-products.pptx.md","ok","green","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/5. Product/BU LAND/20250217_All Products Land.pptx","1037806","2025-02-27T22:34:05","6720a998fe1be998467154bb551da601f6ee6d640f0eb6a739034aabf6c3658e","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/5. Product/BU LAND/20250217_all-products-land.pptx.md","poor","red","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/5. Product/Tracking/20250114_ONE Comms_Livetracking.docx","265304","2025-01-18T22:04:07","b5ba714ccc04db30afa57037e9eb4a3753982ad128d7bd57abf6175acdfe1563","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/5. Product/Tracking/20250114_one-comms_livetracking.docx.md","ok","green","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/5. Product/Vertical/Healthcare/241028_Global Healthcare presentation_PPT - Copy.pdf","14867925","2025-02-14T23:02:31","3ef9f00242c49d2f9c3a3e91e27d3197dfe28cd5ecf88e2a1e8b3b447170bd49","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/5. Product/Vertical/Healthcare/241028_global-healthcare-presentation_ppt-copy.pdf.md","ok","green","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/5. Product/Vertical/Healthcare/241028_Global Healthcare presentation_PPT - Copy.pptx","98110779","2025-02-14T22:59:07","678d2a7e919b10c47be9ce4afdcee0918817a80429ca49e843f1c3f1dfb90115","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/5. Product/Vertical/Healthcare/241028_global-healthcare-presentation_ppt-copy.pptx.md","ok","green","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/BU AIR/2021.06.18 - Air Cargo Capacity Update.pdf","490290","2021-06-22T09:40:30","e8de0655c6e63a7624cd7e5b20c781987e5de2333f5933f9fb0bc931e44bae76","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/BU AIR/2021.06.18-air-cargo-capacity-update.pdf.md","ok","green","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/BU AIR/2021.11.05 - Air Cargo Capacity Update.pdf","394281","2021-11-08T12:53:57","055f3e61f115c14c0a6fb826c774a4b0fb10b226f55b80a8e29b964b5811a2fa","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/BU AIR/2021.11.05-air-cargo-capacity-update.pdf.md","ok","green","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/BU AIR/Air Forecast Release Notes_June 2021.pdf","1102655","2021-06-22T09:40:30","08b4c1711fdbaa55cb8a737dea9386bf78d55428dc0e45bf834334cb8bea4183","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/BU AIR/air-forecast-release-notes_june-2021.pdf.md","ok","green","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/BU AIR/Market Analysis and Marketing Plan/20240517_Aerospace_Marketing Analysis and Marketing Plan.pptx","883468","2024-05-18T00:03:54","933a486c8687b252f9eaf63b2b7bb144eb32dc4c0c3b29d6e955efa8b52f2aa2","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/BU AIR/Market Analysis and Marketing Plan/20240517_aerospace_marketing-analysis-and-marketing-plan.pptx.md","ok","green","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/BU LAND/Market INsights/2023_The current state and future prospects of the European transport and logistics industry.docx","198615","2024-04-27T00:45:38","9331cd6c87b753b7e15a149550dc79528be6ceca70d959d37dec1490a415f462","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/BU LAND/Market INsights/2023_the-current-state-and-future-prospects-of-the-european-transport-and-logistics-industry.docx.md","ok","green","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/BU LAND/Market INsights/EU international Land transport_deep research/20250312_Logistic Mgr_EU Land Transport Questions_Gemini.docx","15911","2025-03-12T15:04:07","cebf90e3613b06048383614d93a86c27ca6489e14c1c5ff551ae4ee55975a7c6","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/BU LAND/Market INsights/EU international Land transport_deep research/20250312_logistic-mgr_eu-land-transport-questions_gemini.docx.md","ok","green","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/BU LAND/Market INsights/EU international Land transport_deep research/20250312_Logistic Mgr_EU Land TRansport Questions_OpenAI_1.docx","21536","2025-03-12T15:04:06","99a75240b30ed4f80917f954a5aa85b004db074410927706af6fc53ddc9bb27a","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/BU LAND/Market INsights/EU international Land transport_deep research/20250312_logistic-mgr_eu-land-transport-questions_openai_1.docx.md","ok","green","20260716-184548-695-af09e998"
